Year,Province,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
2023,P24,0.23,0.76,0.61,0.65,0.60,0.65,0.51,0.64,0.45,0.63,0.46,0.70,0.49,0.64,0.60,0.67,0.47,0.56,0.70,0.55,0.52,0.51,0.53,0.51,0.62,0.52,0.61,0.53,0.54
2023,P25,0.65,0.56,0.51,0.77,0.59,0.76,0.46,0.54,0.69,0.72,0.59,0.63,0.52,0.55,0.49,0.41,0.55,0.51,0.71,0.72,0.54,0.62,0.52,0.55,0.64,0.55,0.53,0.60,0.57
2023,P26,0.61,0.61,0.57,0.68,0.62,0.59,0.75,0.65,0.69,0.65,0.65,0.53,0.61,0.70,0.47,0.45,0.52,0.64,0.66,0.44,0.55,0.53,0.57,0.66,0.63,0.60,0.68,0.67,0.56
2023,P27,0.83,0.52,0.69,0.72,0.74,0.59,0.68,0.54,0.52,0.74,0.67,0.73,0.76,0.62,0.73,0.71,0.66,0.46,0.50,0.47,0.60,0.64,0.67,0.63,0.61,0.56,0.67,0.62,0.60
2023,P28,0.74,0.63,0.41,0.74,0.51,0.60,0.52,0.56,0.62,0.64,0.61,0.67,0.53,0.58,0.65,0.52,0.39,0.35,0.57,0.55,0.56,0.61,0.54,0.65,0.55,0.53,0.52,0.54,0.59
2023,P29,0.67,0.41,0.50,0.46,0.56,0.59,0.62,0.66,0.69,0.55,0.62,0.65,0.57,0.64,0.67,0.62,0.44,0.66,0.60,0.51,0.61,0.64,0.56,0.65,0.59,0.60,0.57,0.56,0.64
2023,P30,0.57,0.82,0.59,0.52,0.69,0.61,0.51,0.63,0.51,0.41,0.55,0.60,0.51,0.52,0.66,0.56,0.63,0.39,0.44,0.44,0.56,0.61,0.60,0.51,0.57,0.48,0.61,0.61,0.53
2023,P31,0.54,0.41,0.52,0.55,0.46,0.63,0.56,0.64,0.63,0.66,0.42,0.66,0.57,0.46,0.64,0.72,0.37,0.42,0.68,0.63,0.51,0.63,0.56,0.59,0.55,0.63,0.50,0.52,0.64
2023,P32,0.60,0.46,0.53,0.57,0.60,0.51,0.58,0.59,0.48,0.58,0.67,0.62,0.63,0.56,0.44,0.52,0.48,0.53,0.43,0.57,0.61,0.56,0.60,0.54,0.52,0.52,0.56,0.60,0.47
2023,P33,0.37,0.43,0.61,0.46,0.39,0.78,0.62,0.61,0.70,0.67,0.45,0.56,0.61,0.65,0.47,0.41,0.53,0.49,0.59,0.53,0.48,0.60,0.49,0.62,0.55,0.53,0.61,0.61,0.55
2023,P34,0.35,0.63,0.53,0.65,0.56,0.51,0.51,0.49,0.46,0.60,0.49,0.65,0.49,0.59,0.54,0.67,0.44,0.50,0.68,0.62,0.58,0.48,0.60,0.51,0.56,0.49,0.61,0.62,0.60
2023,P35,0.60,0.67,0.55,0.59,0.45,0.60,0.65,0.54,0.66,0.57,0.54,0.51,0.61,0.51,0.54,0.57,0.46,0.46,0.46,0.62,0.53,0.53,0.63,0.51,0.54,0.51,0.60,0.52,0.60
2023,P36,0.75,0.37,0.39,0.55,0.69,0.68,0.62,0.69,0.55,0.69,0.62,0.59,0.54,0.49,0.49,0.68,0.64,0.63,0.48,0.65,0.61,0.55,0.53,0.67,0.51,0.62,0.57,0.63,0.65
2023,P37,0.78,0.53,0.50,0.67,0.64,0.61,0.45,0.62,0.60,0.50,0.48,0.67,0.60,0.59,0.55,0.64,0.59,0.69,0.57,0.56,0.58,0.57,0.62,0.54,0.63,0.58,0.61,0.52,0.63
2023,P38,0.56,0.54,0.63,0.51,0.50,0.82,0.54,0.62,0.76,0.74,0.45,0.76,0.64,0.52,0.45,0.62,0.62,0.59,0.62,0.58,0.53,0.55,0.58,0.59,0.60,0.64,0.64,0.54,0.59
2023,P39,0.35,0.50,0.42,0.54,0.47,0.74,0.70,0.71,0.58,0.76,0.46,0.68,0.48,0.49,0.60,0.45,0.54,0.58,0.56,0.60,0.62,0.51,0.64,0.53,0.53,0.57,0.64,0.53,0.57
2023,P40,0.71,0.63,0.38,0.46,0.57,0.66,0.59,0.58,0.56,0.67,0.51,0.59,0.60,0.62,0.46,0.64,0.67,0.56,0.57,0.73,0.60,0.61,0.51,0.67,0.58,0.66,0.52,0.61,0.63
2023,P41,0.55,0.47,0.66,0.50,0.59,0.68,0.74,0.68,0.65,0.44,0.68,0.71,0.46,0.67,0.69,0.46,0.52,0.51,0.40,0.51,0.61,0.57,0.53,0.52,0.65,0.61,0.57,0.60,0.54
2023,P42,0.55,0.36,0.57,0.44,0.57,0.68,0.53,0.48,0.64,0.58,0.51,0.60,0.52,0.47,0.61,0.58,0.64,0.54,0.54,0.58,0.62,0.54,0.62,0.53,0.50,0.52,0.57,0.56,0.48
2023,P43,0.42,0.64,0.52,0.79,0.46,0.66,0.52,0.71,0.72,0.70,0.47,0.64,0.52,0.70,0.51,0.45,0.39,0.59,0.60,0.42,0.53,0.62,0.57,0.52,0.50,0.62,0.58,0.60,0.59
2023,P44,0.61,0.55,0.57,0.54,0.54,0.64,0.52,0.51,0.68,0.76,0.48,0.51,0.60,0.56,0.44,0.48,0.63,0.64,0.46,0.45,0.60,0.58,0.58,0.60,0.54,0.62,0.49,0.56,0.51
2023,P45,0.42,0.54,0.31,0.62,0.54,0.58,0.73,0.49,0.45,0.55,0.69,0.68,0.66,0.57,0.60,0.45,0.45,0.63,0.44,0.46,0.55,0.51,0.53,0.58,0.48,0.58,0.57,0.51,0.54
2023,P46,0.45,0.40,0.58,0.56,0.63,0.59,0.70,0.54,0.56,0.46,0.66,0.52,0.65,0.59,0.56,0.50,0.50,0.70,0.57,0.52,0.57,0.50,0.48,0.55,0.63,0.58,0.60,0.58,0.58
2023,P47,0.55,0.56,0.59,0.84,0.47,0.51,0.51,0.54,0.52,0.54,0.49,0.64,0.69,0.59,0.51,0.43,0.44,0.76,0.44,0.60,0.48,0.56,0.58,0.59,0.55,0.52,0.54,0.55,0.58
2023,P48,0.52,0.63,0.63,0.63,0.49,0.57,0.58,0.66,0.71,0.63,0.64,0.61,0.44,0.72,0.52,0.45,0.55,0.47,0.38,0.65,0.53,0.59,0.60,0.56,0.61,0.65,0.63,0.52,0.59
2023,P49,0.30,0.43,0.41,0.55,0.29,0.33,0.54,0.41,0.52,0.45,0.49,0.55,0.46,0.37,0.26,0.28,0.38,0.26,0.42,0.34,0.40,0.45,0.36,0.39,0.48,0.37,0.45,0.33,0.43
2023,P50,0.25,0.45,0.53,0.26,0.58,0.43,0.47,0.42,0.34,0.54,0.51,0.47,0.34,0.50,0.47,0.32,0.56,0.24,0.56,0.38,0.40,0.38,0.45,0.37,0.46,0.38,0.45,0.48,0.36
2023,P51,0.48,0.39,0.54,0.59,0.46,0.55,0.49,0.64,0.35,0.45,0.36,0.55,0.48,0.35,0.48,0.50,0.33,0.43,0.51,0.35,0.51,0.47,0.46,0.48,0.43,0.44,0.54,0.41,0.44
2023,P52,0.47,0.32,0.44,0.50,0.43,0.43,0.45,0.58,0.45,0.52,0.37,0.42,0.34,0.36,0.36,0.41,0.39,0.39,0.25,0.38,0.34,0.47,0.41,0.45,0.44,0.35,0.34,0.46,0.48
2023,P53,0.44,0.42,0.35,0.30,0.56,0.43,0.43,0.26,0.54,0.37,0.46,0.46,0.55,0.52,0.56,0.42,0.47,0.35,0.41,0.36,0.41,0.47,0.41,0.46,0.41,0.48,0.37,0.44,0.39
2023,P54,0.56,0.35,0.48,0.49,0.33,0.44,0.37,0.30,0.47,0.39,0.37,0.36,0.35,0.30,0.52,0.42,0.42,0.43,0.30,0.54,0.38,0.36,0.44,0.38,0.46,0.35,0.33,0.34,0.45
2023,P55,0.63,0.33,0.33,0.48,0.59,0.36,0.52,0.33,0.54,0.41,0.55,0.51,0.49,0.43,0.38,0.30,0.32,0.42,0.45,0.34,0.51,0.49,0.44,0.42,0.42,0.47,0.50,0.50,0.37
2023,P56,0.35,0.59,0.42,0.55,0.43,0.43,0.38,0.54,0.52,0.39,0.52,0.40,0.37,0.44,0.46,0.39,0.32,0.47,0.30,0.33,0.48,0.46,0.37,0.39,0.36,0.43,0.39,0.44,0.49
2023,P57,0.48,0.46,0.45,0.58,0.50,0.50,0.35,0.39,0.46,0.32,0.48,0.38,0.30,0.34,0.53,0.36,0.46,0.34,0.44,0.39,0.36,0.46,0.40,0.36,0.45,0.46,0.44,0.49,0.43
2023,P58,0.53,0.31,0.42,0.54,0.39,0.36,0.57,0.57,0.43,0.50,0.57,0.53,0.50,0.39,0.45,0.50,0.25,0.55,0.43,0.30,0.47,0.42,0.44,0.43,0.43,0.39,0.43,0.50,0.52
2023,P59,0.72,0.35,0.39,0.45,0.32,0.59,0.62,0.43,0.28,0.35,0.43,0.51,0.47,0.34,0.43,0.44,0.45,0.28,0.50,0.38,0.44,0.43,0.51,0.42,0.43,0.42,0.40,0.43,0.47
2023,P60,0.51,0.42,0.53,0.51,0.22,0.59,0.46,0.31,0.38,0.44,0.35,0.39,0.38,0.54,0.27,0.53,0.57,0.49,0.51,0.31,0.42,0.43,0.39,0.38,0.47,0.47,0.47,0.36,0.50
2023,P61,0.34,0.33,0.21,0.21,0.47,0.54,0.57,0.45,0.43,0.58,0.32,0.41,0.37,0.56,0.42,0.29,0.28,0.45,0.43,0.36,0.39,0.38,0.33,0.47,0.37,0.40,0.38,0.44,0.43
2023,P62,0.75,0.32,0.48,0.51,0.37,0.44,0.47,0.35,0.56,0.59,0.57,0.35,0.35,0.41,0.42,0.41,0.46,0.40,0.47,0.34,0.46,0.53,0.53,0.39,0.38,0.45,0.53,0.38,0.38
2023,P63,0.56,0.45,0.50,0.53,0.45,0.50,0.34,0.31,0.63,0.49,0.51,0.44,0.35,0.35,0.48,0.41,0.33,0.27,0.29,0.46,0.41,0.47,0.42,0.41,0.48,0.49,0.43,0.38,0.46
2023,P64,0.44,0.48,0.31,0.45,0.19,0.27,0.50,0.40,0.56,0.44,0.46,0.51,0.50,0.34,0.43,0.30,0.38,0.47,0.35,0.43,0.46,0.38,0.39,0.38,0.44,0.47,0.37,0.48,0.43
2024,P01,0.87,0.99,0.84,0.80,0.72,0.74,0.70,0.96,0.87,0.84,0.69,0.91,0.94,0.79,0.73,0.69,0.71,0.79,0.74,0.63,0.75,0.80,0.79,0.79,0.84,0.77,0.85,0.77,0.76
2024,P02,0.64,0.67,0.65,0.66,0.75,0.94,0.81,0.87,0.84,0.65,0.83,0.70,0.73,0.91,0.94,0.88,0.70,0.63,0.76,0.81,0.74,0.80,0.79,0.83,0.84,0.74,0.72,0.71,0.78
2024,P03,0.82,0.84,0.56,0.92,0.83,0.79,0.76,0.78,0.83,0.73,0.90,0.91,0.98,0.88,0.85,0.80,0.82,0.71,0.64,0.72,0.74,0.82,0.84,0.83,0.87,0.79,0.78,0.76,0.80
2024,P04,0.83,0.74,0.85,0.80,0.77,0.85,0.77,0.92,0.72,0.84,0.91,0.72,0.68,0.83,0.85,0.86,0.86,0.69,0.77,0.70,0.79,0.82,0.75,0.85,0.83,0.82,0.77,0.79,0.76
2024,P05,0.90,0.83,0.81,0.61,0.83,0.73,0.89,0.80,0.94,0.85,0.68,0.88,0.90,0.88,0.87,0.72,0.75,0.71,0.66,0.65,0.82,0.72,0.85,0.83,0.86,0.72,0.77,0.84,0.75
2024,P06,0.67,0.96,0.69,0.93,0.90,0.81,0.80,0.98,0.77,0.73,0.77,0.74,0.90,0.91,0.82,0.72,0.86,0.69,0.86,0.77,0.83,0.89,0.83,0.83,0.77,0.80,0.74,0.86,0.87
2024,P07,0.77,0.82,0.71,0.70,0.82,0.79,0.89,0.89,0.71,0.84,0.79,0.76,0.67,0.82,0.98,0.76,0.77,0.79,0.77,0.86,0.83,0.73,0.75,0.85,0.78,0.80,0.74,0.77,0.72
2024,P08,0.86,0.74,0.94,0.87,0.74,0.72,0.90,0.87,0.74,0.70,0.90,0.69,0.69,0.88,0.90,0.66,0.76,0.82,0.73,0.83,0.87,0.79,0.76,0.75,0.86,0.77,0.74,0.77,0.78
2024,P09,0.73,0.78,0.85,0.72,0.67,0.78,0.83,0.68,0.67,0.76,0.82,0.66,0.85,0.77,0.85,0.70,0.80,0.71,0.89,0.65,0.83,0.76,0.81,0.81,0.80,0.78,0.80,0.78,0.74
2024,P10,0.59,0.70,0.94,0.81,0.85,0.77,0.93,0.87,0.79,0.61,0.70,0.91,0.86,0.91,0.75,0.78,0.85,0.84,0.87,0.87,0.77,0.74,0.84,0.85,0.83,0.75,0.75,0.74,0.79
2024,P11,0.72,0.54,0.71,0.95,0.93,0.69,0.75,0.80,0.70,0.73,0.83,0.90,0.80,0.72,0.87,0.70,0.67,0.82,0.72,0.81,0.81,0.76,0.74,0.79,0.70,0.80,0.69,0.83,0.83
2024,P12,0.75,0.85,0.67,0.75,0.79,0.78,0.95,0.73,0.98,0.86,0.85,0.79,0.82,0.78,0.78,0.77,0.66,0.61,0.68,0.66,0.73,0.78,0.82,0.71,0.77,0.83,0.82,0.74,0.76
2024,P13,0.98,0.78,1.00,0.87,0.59,0.92,0.77,0.92,0.89,0.88,0.81,0.78,0.89,0.75,0.74,0.77,0.86,0.83,0.79,0.59,0.84,0.77,0.89,0.75,0.76,0.79,0.89,0.85,0.87
2024,P14,0.83,0.97,0.73,0.75,0.80,0.95,0.81,0.81,0.86,0.75,0.86,0.90,0.80,0.89,0.85,0.75,0.78,0.76,0.84,0.85,0.88,0.83,0.89,0.85,0.84,0.76,0.82,0.78,0.78
2024,P15,0.90,0.83,0.77,0.63,0.86,0.67,0.88,0.82,0.87,0.91,0.69,0.67,0.92,0.77,0.75,0.77,0.76,0.71,0.72,0.63,0.70,0.73,0.83,0.78,0.77,0.71,0.78,0.81,0.78
2024,P16,0.43,0.90,0.64,0.80,0.75,0.91,0.96,0.69,0.91,0.76,0.78,0.73,0.73,0.94,0.89,0.80,0.76,0.63,0.54,0.67,0.82,0.81,0.74,0.77,0.71,0.80,0.78,0.71,0.74
2024,P17,0.51,0.75,0.62,0.56,0.70,0.77,0.70,0.68,0.58,0.60,0.60,0.75,0.48,0.44,0.55,0.49,0.72,0.61,0.55,0.51,0.61,0.66,0.65,0.53,0.57,0.61,0.58,0.59,0.57
2024,P18,0.62,0.58,0.40,0.60,0.52,0.60,0.76,0.49,0.56,0.70,0.63,0.63,0.67,0.50,0.51,0.54,0.48,0.59,0.70,0.68,0.57,0.59,0.57,0.52,0.65,0.56,0.58,0.56,0.65
2024,P19,0.42,0.58,0.68,0.66,0.68,0.52,0.69,0.79,0.51,0.47,0.52,0.51,0.52,0.62,0.51,0.51,0.63,0.41,0.61,0.50,0.63,0.55,0.61,0.52,0.61,0.59,0.52,0.62,0.60
2024,P20,0.45,0.61,0.75,0.75,0.66,0.72,0.60,0.59,0.72,0.67,0.71,0.58,0.58,0.66,0.58,0.63,0.64,0.60,0.59,0.65,0.70,0.57,0.67,0.71,0.58,0.65,0.72,0.64,0.71
2024,P21,0.56,0.70,0.54,0.66,0.53,0.67,0.67,0.51,0.71,0.57,0.58,0.71,0.72,0.67,0.68,0.58,0.53,0.49,0.65,0.66,0.67,0.60,0.56,0.67,0.64,0.59,0.64,0.58,0.63
2024,P22,0.66,0.71,0.48,0.63,0.45,0.68,0.64,0.82,0.58,0.52,0.51,0.69,0.64,0.53,0.46,0.59,0.45,0.62,0.56,0.45,0.54,0.60,0.53,0.52,0.55,0.54,0.59,0.52,0.52
2024,P23,0.44,0.52,0.65,0.59,0.74,0.73,0.74,0.75,0.65,0.53,0.64,0.57,0.63,0.74,0.50,0.50,0.44,0.56,0.43,0.54,0.53,0.61,0.57,0.58,0.56,0.55,0.61,0.57,0.55
2024,P24,0.21,0.76,0.62,0.68,0.59,0.63,0.53,0.66,0.54,0.64,0.51,0.74,0.54,0.62,0.61,0.70,0.45,0.60,0.71,0.53,0.63,0.63,0.54,0.52,0.64,0.64,0.54,0.59,0.62
2024,P25,0.65,0.53,0.50,0.74,0.59,0.80,0.47,0.57,0.69,0.77,0.63,0.67,0.54,0.57,0.54,0.42,0.61,0.51,0.73,0.72,0.69,0.65,0.64,0.69,0.66,0.66,0.67,0.57,0.67
2024,P26,0.66,0.63,0.58,0.65,0.64,0.62,0.76,0.66,0.72,0.67,0.68,0.55,0.67,0.73,0.52,0.50,0.51,0.69,0.67,0.45,0.62,0.61,0.68,0.65,0.58,0.65,0.67,0.57,0.66
2024,P27,0.77,0.54,0.71,0.78,0.73,0.60,0.69,0.59,0.55,0.74,0.70,0.77,0.79,0.60,0.73,0.66,0.70,0.52,0.51,0.46,0.71,0.67,0.60,0.65,0.59,0.72,0.67,0.64,0.61
2024,P28,0.77,0.68,0.42,0.78,0.52,0.65,0.54,0.62,0.62,0.66,0.63,0.71,0.56,0.59,0.68,0.53,0.37,0.36,0.61,0.55,0.59,0.59,0.62,0.52,0.59,0.60,0.52,0.57,0.66
2024,P29,0.68,0.43,0.45,0.47,0.55,0.60,0.63,0.66,0.69,0.59,0.65,0.68,0.57,0.67,0.73,0.66,0.43,0.67,0.64,0.51,0.61,0.57,0.64,0.55,0.64,0.54,0.62,0.60,0.63
2024,P30,0.62,0.81,0.58,0.50,0.72,0.61,0.53,0.66,0.55,0.45,0.56,0.61,0.51,0.54,0.69,0.58,0.61,0.40,0.51,0.47,0.50,0.56,0.57,0.54,0.56,0.53,0.53,0.56,0.53
2024,P31,0.60,0.44,0.56,0.54,0.46,0.66,0.56,0.63,0.67,0.69,0.44,0.69,0.66,0.48,0.64,0.69,0.39,0.42,0.67,0.60,0.56,0.63,0.63,0.65,0.52,0.56,0.58,0.63,0.51
2024,P32,0.57,0.49,0.55,0.57,0.64,0.54,0.62,0.62,0.50,0.58,0.66,0.65,0.65,0.59,0.42,0.50,0.54,0.54,0.47,0.60,0.58,0.59,0.50,0.60,0.53,0.54,0.50,0.60,0.62
2024,P33,0.35,0.37,0.62,0.48,0.40,0.81,0.68,0.59,0.73,0.72,0.49,0.56,0.63,0.67,0.54,0.43,0.56,0.50,0.62,0.53,0.55,0.61,0.64,0.59,0.61,0.50,0.51,0.62,0.61
2024,P34,0.36,0.62,0.49,0.64,0.57,0.50,0.56,0.53,0.50,0.61,0.53,0.71,0.51,0.61,0.56,0.65,0.45,0.53,0.68,0.62,0.60,0.56,0.63,0.58,0.49,0.63,0.54,0.63,0.64
2024,P35,0.59,0.70,0.57,0.60,0.45,0.65,0.67,0.51,0.62,0.56,0.54,0.61,0.65,0.51,0.56,0.57,0.47,0.45,0.46,0.63,0.62,0.56,0.60,0.54,0.56,0.54,0.59,0.63,0.51
2024,P36,0.75,0.36,0.43,0.58,0.67,0.72,0.68,0.69,0.57,0.70,0.66,0.61,0.60,0.53,0.51,0.68,0.63,0.70,0.45,0.65,0.55,0.60,0.55,0.66,0.65,0.55,0.68,0.63,0.69
2024,P37,0.79,0.55,0.54,0.69,0.65,0.67,0.46,0.64,0.63,0.52,0.57,0.70,0.62,0.61,0.53,0.58,0.60,0.61,0.56,0.48,0.68,0.54,0.57,0.54,0.64,0.58,0.53,0.56,0.62
2024,P38,0.57,0.53,0.66,0.52,0.48,0.87,0.57,0.64,0.78,0.73,0.49,0.76,0.66,0.59,0.50,0.58,0.62,0.56,0.62,0.59,0.55,0.62,0.58,0.54,0.67,0.61,0.55,0.59,0.60
2024,P39,0.34,0.50,0.44,0.52,0.48,0.79,0.72,0.76,0.56,0.74,0.46,0.68,0.50,0.56,0.73,0.51,0.54,0.53,0.54,0.58,0.50,0.52,0.63,0.62,0.53,0.52,0.58,0.58,0.60
2024,P40,0.75,0.63,0.39,0.48,0.57,0.68,0.63,0.57,0.60,0.71,0.52,0.62,0.60,0.64,0.49,0.64,0.66,0.60,0.58,0.74,0.55,0.60,0.64,0.63,0.66,0.61,0.62,0.60,0.68
2024,P41,0.55,0.46,0.66,0.51,0.57,0.72,0.77,0.75,0.70,0.49,0.72,0.74,0.48,0.75,0.69,0.51,0.55,0.50,0.38,0.51,0.56,0.58,0.59,0.63,0.61,0.58,0.56,0.59,0.59
2024,P42,0.57,0.40,0.55,0.38,0.66,0.70,0.56,0.49,0.68,0.62,0.57,0.63,0.53,0.51,0.64,0.59,0.68,0.55,0.55,0.55,0.54,0.53,0.63,0.55,0.50,0.50,0.58,0.49,0.60
2024,P43,0.45,0.67,0.49,0.84,0.50,0.68,0.55,0.67,0.70,0.72,0.48,0.67,0.53,0.69,0.53,0.49,0.44,0.62,0.60,0.37,0.57,0.54,0.60,0.51,0.58,0.58,0.57,0.65,0.60
2024,P44,0.60,0.59,0.63,0.57,0.59,0.69,0.55,0.50,0.69,0.79,0.50,0.57,0.66,0.60,0.48,0.44,0.64,0.61,0.50,0.44,0.62,0.58,0.61,0.56,0.53,0.61,0.63,0.66,0.55
2024,P45,0.47,0.57,0.37,0.60,0.57,0.65,0.70,0.52,0.47,0.59,0.71,0.64,0.71,0.64,0.63,0.44,0.46,0.66,0.44,0.50,0.53,0.49,0.63,0.60,0.54,0.63,0.60,0.56,0.56
2024,P46,0.44,0.42,0.57,0.58,0.64,0.62,0.73,0.58,0.54,0.51,0.69,0.50,0.66,0.63,0.62,0.53,0.53,0.68,0.57,0.56,0.66,0.64,0.51,0.57,0.61,0.64,0.58,0.64,0.58
2024,P47,0.60,0.60,0.61,0.82,0.45,0.55,0.51,0.56,0.52,0.60,0.55,0.69,0.75,0.64,0.51,0.41,0.40,0.73,0.48,0.54,0.66,0.61,0.54,0.51,0.50,0.65,0.54,0.57,0.63
2024,P48,0.55,0.62,0.65,0.66,0.48,0.59,0.61,0.72,0.70,0.67,0.68,0.68,0.46,0.74,0.53,0.51,0.60,0.50,0.34,0.66,0.63,0.65,0.53,0.54,0.57,0.67,0.56,0.63,0.63
2024,P49,0.29,0.44,0.40,0.55,0.30,0.40,0.55,0.47,0.55,0.43,0.53,0.63,0.49,0.37,0.28,0.27,0.43,0.30,0.43,0.38,0.45,0.35,0.45,0.45,0.47,0.43,0.37,0.47,0.42
2024,P50,0.29,0.49,0.52,0.26,0.60,0.47,0.48,0.46,0.38,0.58,0.56,0.51,0.43,0.53,0.49,0.30,0.56,0.26,0.48,0.39,0.42,0.40,0.41,0.53,0.43,0.51,0.38,0.50,0.38
2024,P51,0.51,0.38,0.56,0.61,0.48,0.56,0.49,0.64,0.42,0.48,0.35,0.59,0.49,0.31,0.55,0.51,0.33,0.41,0.51,0.36,0.53,0.44,0.47,0.43,0.48,0.53,0.45,0.52,0.45
2024,P52,0.46,0.32,0.50,0.48,0.46,0.42,0.42,0.61,0.48,0.56,0.42,0.50,0.37,0.34,0.37,0.44,0.41,0.38,0.31,0.39,0.36,0.39,0.37,0.41,0.38,0.41,0.48,0.41,0.40
2024,P53,0.41,0.43,0.42,0.35,0.52,0.53,0.39,0.27,0.56,0.39,0.49,0.48,0.54,0.55,0.58,0.41,0.45,0.37,0.40,0.36,0.51,0.42,0.37,0.47,0.41,0.38,0.46,0.51,0.37
2024,P54,0.59,0.41,0.52,0.51,0.31,0.45,0.47,0.30,0.48,0.44,0.40,0.39,0.34,0.30,0.56,0.40,0.40,0.41,0.34,0.56,0.38,0.43,0.45,0.50,0.45,0.37,0.35,0.50,0.36
2024,P55,0.66,0.39,0.35,0.51,0.57,0.40,0.56,0.36,0.58,0.43,0.54,0.52,0.51,0.47,0.42,0.34,0.37,0.42,0.45,0.33,0.54,0.45,0.52,0.54,0.53,0.53,0.39,0.42,0.41
2024,P56,0.31,0.60,0.48,0.56,0.46,0.45,0.41,0.56,0.51,0.42,0.55,0.43,0.37,0.42,0.48,0.40,0.31,0.49,0.33,0.38,0.41,0.48,0.45,0.38,0.51,0.46,0.51,0.41,0.50
2024,P57,0.47,0.44,0.45,0.62,0.56,0.51,0.34,0.40,0.43,0.37,0.44,0.44,0.31,0.39,0.54,0.33,0.46,0.32,0.39,0.40,0.45,0.36,0.44,0.49,0.44,0.48,0.37,0.39,0.36
2024,P58,0.57,0.32,0.43,0.54,0.37,0.43,0.60,0.58,0.45,0.51,0.58,0.52,0.51,0.46,0.48,0.51,0.25,0.53,0.46,0.30,0.45,0.49,0.52,0.49,0.47,0.55,0.48,0.41,0.43
2024,P59,0.68,0.37,0.40,0.43,0.36,0.60,0.66,0.53,0.30,0.40,0.45,0.55,0.47,0.35,0.42,0.41,0.46,0.33,0.52,0.40,0.51,0.38,0.39,0.44,0.53,0.43,0.44,0.45,0.52
2024,P60,0.51,0.44,0.57,0.47,0.19,0.64,0.51,0.35,0.40,0.49,0.33,0.44,0.44,0.53,0.29,0.48,0.63,0.45,0.54,0.33,0.42,0.43,0.44,0.41,0.39,0.41,0.44,0.48,0.44
2024,P61,0.38,0.34,0.21,0.22,0.48,0.54,0.58,0.45,0.38,0.60,0.35,0.42,0.39,0.59,0.46,0.29,0.27,0.47,0.45,0.35,0.49,0.39,0.34,0.35,0.40,0.37,0.49,0.38,0.38
2024,P62,0.73,0.33,0.48,0.54,0.41,0.44,0.50,0.40,0.58,0.58,0.55,0.41,0.36,0.39,0.46,0.43,0.43,0.43,0.48,0.33,0.49,0.52,0.48,0.43,0.41,0.54,0.49,0.51,0.40
2024,P63,0.58,0.46,0.53,0.54,0.41,0.52,0.32,0.38,0.62,0.51,0.54,0.46,0.38,0.37,0.55,0.44,0.34,0.28,0.31,0.45,0.38,0.50,0.51,0.52,0.52,0.47,0.49,0.46,0.47
2024,P64,0.46,0.51,0.32,0.45,0.25,0.26,0.48,0.43,0.57,0.50,0.48,0.55,0.52,0.39,0.43,0.34,0.40,0.49,0.32,0.42,0.39,0.51,0.38,0.38,0.42,0.40,0.42,0.45,0.48
